feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
cis.10.Nonadecenoic.acid	Gender	Male	-0.564393080380664	0.201802601587065	217	207	0.00564116505324406	0.17443382536337
Kynurenate	IIRN_Flare	never_flared	1.05003863664021	0.356682749127238	217	210	0.00518250624806361	0.17443382536337
Mesaconic.acid	IIRN_Flare	never_flared	-0.557958046042297	0.193214765204566	217	217	0.00594136819999257	0.177349840769778
N.Methylaspartate	Gender	Male	-0.872959708544778	0.296957207592882	217	199	0.0061355170545935	0.178678228370357
X14.Methylhexadecanoic.acid	IIRN_Flare	never_flared	0.646907762661246	0.23073832891903	217	217	0.00774476421746303	0.186881887514189
X3.Amino.5.Hydroxybenzoate	Gender	Male	-0.641117663567476	0.222926036555976	217	217	0.00682101775051741	0.186881887514189
X3.Methoxytyrosine	Gender	Male	-0.480651520331253	0.177190044638479	217	217	0.009990666868649	0.186881887514189
X4.Acetamidobutanoate	IIRN_Flare	never_flared	0.576278917402502	0.21397853424403	217	217	0.0100171195987505	0.186881887514189
all.cis.4.7.10.13.16.Docosapentaenoic.acid	Gender	Male	1.4340145408413	0.526734921689654	217	114	0.00957304001993311	0.186881887514189
Biotin	IIRN_Flare	never_flared	0.675933733925072	0.247113558862758	217	217	0.00893081073294727	0.186881887514189
Creatine	IIRN_Flare	never_flared	-1.73557573262895	0.637006655420462	217	217	0.00945503539615489	0.186881887514189
Cystine	Gender	Male	1.50868538312484	0.541627707501226	217	148	0.00842559244988707	0.186881887514189
D.Pinitol	IIRN_Flare	never_flared	-0.905458798610969	0.333471957428462	217	206	0.00922272757791788	0.186881887514189
Dehydroascorbate	Gender	Male	-0.550459286886403	0.197225229942801	217	201	0.00845084543831995	0.186881887514189
Dodecanoic.acid	Gender	Male	-0.565120286901092	0.202107392015105	217	217	0.00821279461148947	0.186881887514189
Glycolate	Gender	Male	-0.398434283366423	0.146156192690103	217	217	0.00986156408093984	0.186881887514189
Guaiacol	Gender	Male	-0.309451093488084	0.114854755116458	217	217	0.00762463436594211	0.186881887514189
Mesoxalate	Gender	Male	-0.719524427355763	0.25585135727782	217	146	0.00816080531816328	0.186881887514189
methyl.lysine	Gender	Male	1.03258417360842	0.376218841378427	217	211	0.00950542149062471	0.186881887514189
Orotate	Gender	Male	0.875908482086917	0.313993480181415	217	214	0.00843611487727928	0.186881887514189
Palmitoleic.acid	IIRN_Flare	never_flared	0.669165134393397	0.241525048944211	217	217	0.00829192534805341	0.186881887514189
Pentanoate	IIRN_Flare	never_flared	0.963339179677948	0.353420533656715	217	217	0.0093571168941115	0.186881887514189
Pipecolate	IIRN_Flare	never_flared	1.34550552005206	0.493697010456325	217	217	0.00964023934328539	0.186881887514189
Raffinose	IIRN_Flare	never_flared	-1.04557718059276	0.379009369697869	217	216	0.00891299767259959	0.186881887514189
Salicylate	Gender	Male	-0.545215662363595	0.191466547698381	217	217	0.00701778348329782	0.186881887514189
trans.trans.Muconic.acid	Gender	Male	-0.292288256737939	0.102191227396697	217	217	0.0070647551696473	0.186881887514189
Xanthosine	Age	Age	0.655201190421068	0.233124436701904	217	152	0.00838639978283061	0.186881887514189
N.Acetylneuraminate	Gender	Male	0.8153246237464	0.303356106339095	217	217	0.0103603334345495	0.190311355705417
Diethanolamine	Gender	Male	-0.486524750124119	0.180738909918417	217	217	0.0107197992506498	0.193930913716301
X4.Acetamidobutanoate	Age	Age	-0.24104163858367	0.0902787153788048	217	217	0.0112557718681332	0.19746290342182
Citrulline	Gender	Male	0.758859303133971	0.285142836722125	217	217	0.0115765521269073	0.19746290342182
Guanosine	Age	Age	0.30268410644515	0.112958693826976	217	217	0.0115744437480847	0.19746290342182
Thymine	IIRN_Flare	never_flared	0.748098832581838	0.293429546088371	217	213	0.0115010707231014	0.19746290342182
Tryptophan	Gender	Male	0.704362790776139	0.268125607815897	217	217	0.0121960111269093	0.205099116697602
X2.Acetamido.2.Deoxy.Beta.D.Glucosylamine	Gender	Male	1.1687585379584	0.450718006641183	217	211	0.0133776629816317	0.206273634603776
X3..4.Hydroxyphenyl.Pyruvate	Gender	Male	-0.461167808755061	0.17881742076908	217	217	0.0140784332022718	0.206273634603776
X3.Methyl.L.Histidine	Gender	Male	1.31181458419056	0.50800660239359	217	213	0.0138882445675005	0.206273634603776
X6.Carboxyhexanoate	Gender	Male	-0.570542907082952	0.218710236710213	217	217	0.0128132491917221	0.206273634603776
Benzyl.Alcohol	Gender	Male	-1.33977776060316	0.52202117544157	217	194	0.0141661960113146	0.206273634603776
Glycine	IIRN_Flare	never_flared	-0.773588351649682	0.299560507683624	217	217	0.013435813585724	0.206273634603776
Myo.Inositol	IIRN_Flare	never_flared	-0.846815075341629	0.328133846172789	217	217	0.0134253258932868	0.206273634603776
N.Acetylmethionine	IIRN_Flare	never_flared	0.671822887502027	0.260931686627404	217	216	0.0136786094051114	0.206273634603776
Quinolinate	IIRN_Flare	never_flared	0.660552838351583	0.252324264948664	217	217	0.0124791544860696	0.206273634603776
Stachyose	IIRN_Flare	never_flared	-1.58876977543652	0.615579555728172	217	142	0.0133432693442259	0.206273634603776
Thymine	Age	Age	0.274009518716694	0.110262017164634	217	213	0.0137333480732041	0.206273634603776
Fructose	IIRN_Flare	never_flared	-0.85308435081321	0.332841836399971	217	217	0.0146337802959961	0.206294285749331
Kynurenate	Gender	Male	-0.756301779474763	0.296563456313236	217	210	0.0148243555205406	0.206294285749331
Lithocholyltaurine	Age	Age	-0.376543342871474	0.145364904461386	217	60	0.0148587173990305	0.206294285749331
N.Acetylputrescine	Gender	Male	1.62082391813099	0.632306638618017	217	217	0.0146903960060629	0.206294285749331
X3.Amino.4.Hydroxybenzoate	Gender	Male	-0.526828985237553	0.209309370804609	217	217	0.0163100624364793	0.209400156442541
X4.Pyridoxate	IIRN_Flare	never_flared	0.777063651213171	0.307803636701825	217	217	0.0157042452581114	0.209400156442541
Biotin	Gender	Male	-0.515617792140136	0.203371198316863	217	217	0.0155608851305312	0.209400156442541
Melatonin	IIRN_Flare	never_flared	1.95290714562176	0.779560766545904	217	156	0.0162530203471135	0.209400156442541
Methyl.4.Aminobutyrate	Gender	Male	-0.36585643864517	0.144975061326702	217	217	0.0160609850473615	0.209400156442541
Oleic.acid	Gender	Male	-0.64913494512959	0.257481094938092	217	217	0.016096826963095	0.209400156442541
Stachydrine	IIRN_Flare	never_flared	0.91879095513939	0.365342846273669	217	217	0.015962746488778	0.209400156442541
X2.Hydroxypyridine	Gender	Male	-0.456937542578641	0.181504232674875	217	217	0.01690078624536	0.212622914089985
X3.hydroxybutyric.acid	Gender	Male	-0.518493199514379	0.207917302117743	217	217	0.0181089476862026	0.212622914089985
Ascorbic.acid	IIRN_Flare	never_flared	1.03397842351628	0.415566745714	217	217	0.0171605588202012	0.212622914089985
Cholate	Gender	Male	1.52848273389146	0.616845699509605	217	212	0.0179581608637634	0.212622914089985
Decanoic.acid	Gender	Male	-0.443453464382771	0.179059300823909	217	217	0.0179372120855648	0.212622914089985
Mesaconic.acid	Age	Age	0.197901073842692	0.0793679583119566	217	217	0.0178007144001721	0.212622914089985
N.Acetylglucosamine	Age	Age	-0.371517539749268	0.149732609902636	217	217	0.0177504589166783	0.212622914089985
Oxoglutarate	IIRN_Flare	never_flared	0.980828570384299	0.395291898067965	217	217	0.0173561337848633	0.212622914089985
Stearic.acid	Gender	Male	-0.607710682296926	0.245580306948666	217	217	0.0181637665303002	0.212622914089985
X2.hydroxyglutarate	IIRN_Flare	never_flared	-0.553854405220374	0.230055047817358	217	217	0.02032779521081	0.216708816800957
X3.Hydroxybenzaldehyde	Gender	Male	-0.499149906897274	0.204849681923912	217	217	0.0195544908230509	0.216708816800957
Bis.2.Ethylhexyl.Phthalate	Gender	Male	1.09266193042051	0.449506347862443	217	217	0.0199893347002605	0.216708816800957
Cis.4.Hydroxy.D.Proline	Age	Age	0.282341212167559	0.114672215317996	217	217	0.019722270078048	0.216708816800957
cis.7.10.13.16.Docosatetraenoic.acid	Age	Age	-0.771993015418372	0.315870392728448	217	110	0.0196982375439309	0.216708816800957
Deoxycholate	Gender	Male	1.07264770066713	0.442043955934658	217	217	0.0201843598225728	0.216708816800957
Fructose	Gender	Male	0.684238933394764	0.279785881041594	217	217	0.0196736119973707	0.216708816800957
Hypotaurine	IIRN_Flare	never_flared	-0.593396859266877	0.242594846216276	217	217	0.0187584844364485	0.216708816800957
N.Formylglycine	Gender	Male	-0.546797101796315	0.223631721322934	217	216	0.0196821502754649	0.216708816800957
Tartrate	Gender	Male	-0.46792809241538	0.192673142388579	217	217	0.0201698096349801	0.216708816800957
X3.Sulfinoalanine	Gender	Male	-0.359972159411098	0.147637986225094	217	206	0.0208722075875486	0.220543503181709
Mesoxalate	Age	Age	-0.30844671052771	0.126960029904329	217	146	0.0214334905146067	0.224487611179301
N.Acetylphenylalanine	Age	Age	0.491153610638086	0.203818656598288	217	170	0.0219584188203417	0.226020276478344
Pentanoate	Age	Age	-0.359940004971758	0.1503347719333	217	217	0.0219109939368705	0.226020276478344
Paraxanthine	Age	Age	0.511878723379799	0.213352959952293	217	126	0.0222490179945536	0.227054081072624
Deoxycarnitine	Age	Age	-0.454252410000342	0.192392870745741	217	217	0.0235562995010139	0.238357810205175
Trigonelline	Gender	Male	1.04065856365255	0.442078994052451	217	217	0.023792607227851	0.238725823781968
Acetoacetate	Gender	Male	-0.362470494962782	0.154068019796706	217	217	0.0240216041545581	0.239014961337853
X2.hydroxyglutarate	Age	Age	0.223672492714834	0.0955669948156269	217	217	0.0252383260413578	0.241290458130518
X3.Methoxytyramine	IIRN_Flare	never_flared	0.813258370788967	0.351156636451344	217	68	0.0246361616313963	0.241290458130518
X4.Hydroxybenzoate	IIRN_Flare	never_flared	-0.674639469322047	0.291347454847402	217	217	0.0255680183254959	0.241290458130518
Deoxyguanosine	IIRN_Flare	never_flared	0.609369153379052	0.265297813617199	217	216	0.0257508263251727	0.241290458130518
Dimethylglycine	Gender	Male	-0.248744143526301	0.106402180262488	217	217	0.0252683721194226	0.241290458130518
Erucic.acid	IIRN_Flare	never_flared	1.5299504809985	0.664366302335682	217	165	0.0258669837861862	0.241290458130518
Histidine	IIRN_Flare	never_flared	-1.01011546158858	0.435790010330602	217	217	0.0254899074241622	0.241290458130518
N.Formyl.L.Methionine	IIRN_Flare	never_flared	1.10536488700661	0.472511705796464	217	198	0.0247195029350781	0.241290458130518
X5.Valerolactone	IIRN_Flare	never_flared	0.585319549414795	0.254825868451888	217	217	0.0267312797013132	0.24179657548006
X6.Hydroxynicotinate	Gender	Male	-0.260865981335364	0.112465684307215	217	217	0.0266213162956515	0.24179657548006
Eicosapentaenoic.acid	Gender	Male	-0.539357926705795	0.232872791464678	217	208	0.0264782591126237	0.24179657548006
Glucuronolactone	Gender	Male	-0.686934171700715	0.297666535440545	217	217	0.0266525994392675	0.24179657548006
N.Acetylserine	Age	Age	0.295300070498126	0.127872439768468	217	217	0.0270932038941277	0.243227710147282
Octanoic.acid	Gender	Male	-0.480115723391688	0.208818939376611	217	217	0.0273248848991533	0.243476959474545
Phenylpyruvate	Gender	Male	-0.423449717359343	0.184511792427718	217	217	0.0276112622737942	0.244206275221557
X2.Hydroxy.4..Methylthio.Butyric.Acid	Gender	Male	1.14310200889588	0.512630629642737	217	196	0.0327601016184488	0.246844777478072
X2.Phosphoglycerate	Age	Age	-0.368756793807661	0.165568741523672	217	148	0.0328712894631603	0.246844777478072
X3..2.Hydroxyphenyl.Propanoate	IIRN_Flare	never_flared	-0.407801448619547	0.184299089446094	217	217	0.0318523012777079	0.246844777478072
X3.Methylglutaconate	Gender	Male	-0.418253766728842	0.184466228277015	217	217	0.0292292058130856	0.246844777478072
X4.Aminobenzoate	Gender	Male	-0.475828326341277	0.212195995410967	217	217	0.030823874723492	0.246844777478072
X5.Methylcytosine	IIRN_Flare	never_flared	-1.32571761390268	0.586570450705945	217	125	0.0292605918164098	0.246844777478072
Citrate	Age	Age	0.310854517706623	0.135366282653331	217	217	0.0291076091262195	0.246844777478072
Crotonic.acid	Gender	Male	-0.488892171478192	0.218994948630331	217	217	0.0316301553231444	0.246844777478072
Cytosine	Gender	Male	0.824946207208508	0.369863129626172	217	198	0.0315858614798619	0.246844777478072
Dihydrouracil	IIRN_Flare	never_flared	1.01886915323201	0.456131958432687	217	84	0.0308941148606647	0.246844777478072
Guanidinoacetate	IIRN_Flare	never_flared	-1.46963160007797	0.647576659707515	217	217	0.0286178919633349	0.246844777478072
L.Dopa	Gender	Male	-0.444272943798697	0.200372574323783	217	214	0.0326300275185192	0.246844777478072
Methyl.Vanillate	Gender	Male	-0.390637403736628	0.17403510262704	217	217	0.0307108753147845	0.246844777478072
Methylguanidine	Gender	Male	0.761377989725763	0.337704367019172	217	146	0.0302108730003551	0.246844777478072
N.Acetylasparagine	IIRN_Flare	never_flared	-0.521699873419078	0.236016417096946	217	217	0.0326184507295593	0.246844777478072
N.Acetylglutamate	IIRN_Flare	never_flared	0.861713076212812	0.384332994259224	217	217	0.0307700892783716	0.246844777478072
N.Acetylserotonin	IIRN_Flare	never_flared	1.27507984213318	0.572137596734095	217	184	0.0315616604090538	0.246844777478072
N.Acetyltryptophan	Gender	Male	0.503589013014498	0.222823841479678	217	214	0.0314732579006447	0.246844777478072
Palmitic.acid	IIRN_Flare	never_flared	0.422777558048681	0.191341197242537	217	217	0.0327794838026017	0.246844777478072
Phenylethanolamine	Gender	Male	-0.347410578210145	0.155304038351724	217	216	0.0323976986850915	0.246844777478072
Sn.Glycero.3.Phosphocholine	Age	Age	-0.259018179878947	0.115679228252876	217	217	0.0319934049318435	0.246844777478072
trans.3.Hexenoic.acid	Gender	Male	-0.467094995015039	0.20710399222302	217	217	0.0306139277327684	0.246844777478072
Trehalose	IIRN_Flare	never_flared	-0.838296246711095	0.367165670404234	217	217	0.0283490623689588	0.246844777478072
Urocanate	IIRN_Flare	never_flared	0.855968367125593	0.382427867598595	217	217	0.0298161360018925	0.246844777478072
Benzyl.Alcohol	Age	Age	-0.586972422211948	0.265796748044668	217	194	0.0332999085784216	0.246957085979102
Quinolinate	Gender	Male	-0.468864154116192	0.211995533713952	217	217	0.0331620391671582	0.246957085979102
